ID,Price,Area,floorCount,RoomCount,BedRoomCount,ToiletCount,Furniture,Facade,View,Direction,DistanceToMainRoad,OwnershipCertification,LandOwnershipCertification,houseOwnershipCertification,Location,Type
FID5STTIF19,12000000000,97,1,0,0,0,,0,,0,0,Có sổ,0,0,"Dự án Him Lam Vạn Phúc, 34 Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID5STTIF20,12000000000,97,1,0,0,0,,0,,0,0,,0,0,"Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF1,4000000000,45,4,0,5,0,"Nhà có 4 điều hòa, 2 bình nóng lạnh, 2 giường, 2 tủ, 2 quạt trần, 2 quạt treo tường, máy giặt, bộ bàn ăn, cây nước....",0,,0,0,Sổ đỏ chính chủ sẵn sàng giao dịch,0,0,"14 ngõ 165, Đường Giáp Bát, Phường Giáp Bát, Hoàng Mai, Hà Nội",Bán nhà riêng

FID6STTIF2,6000000000,45,6,0,0,0,Nội thất cao cấp.,0,,0,0,Sổ đỏ.,0,0,"Ngõ 110, Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Bán nhà riêng

FID6STTIF3,7000000000,67,4,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF4,0,180,4,0,0,0,,0,,0,0,,0,0,"Dự án An Vượng Villas, Đường 12, Phường La Khê, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF5,32000000000,150,1,0,0,0,Chưa hoàn thiện.,0,,0,0,,0,0,"Dự án Vinhomes Green Bay Mễ Trì, Đường Thạch Thảo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF6,3000000000,85,1,0,0,0,,0,,0,0,,0,0,"Dự án The Standard Central Park, Đường Tân Phước Khánh 10, Phường Tân Phước Khánh, Tân Uyên, Bình Dương","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF7,8000000000,86,4,0,6,0,Full nội thất gỗ xoan đào cao cấp.,0,,0,0,"Sổ hồng riêng, hoàn công đầy đủ.",0,1,"Đường Huỳnh Tấn Phát, Quận 7, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID6STTIF8,0,105,1,0,0,0,,0,,0,0,,0,0,"Dự án Central Residence Bình Dương, Đường 30/4, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID6STTIF9,0,180,1,0,0,0,,0,,0,0,,0,0,"Dự án An Vượng Villas, Phường La Khê, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF10,0,64,3,0,3,0,"3 máy lạnh, tủ bếp, giường, tủ quần áo, bếp từ BOSCH...",0,,0,0,Đã có sổ hồng.,0,1,"Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID6STTIF11,4000000000,54,1,0,0,0,,0,,0,0,,0,0,"40/13/9, Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",Bán nhà riêng

FID6STTIF12,40000000000,142,8,0,10,0,,0,,0,0,,0,0,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID6STTIF13,2000000000,1200,1,0,0,0,,0,,0,0,Đã có sổ hồng.,0,1,"Đường Nguyễn Văn Linh, Chơn Thành, Bình Phước",Bán nhà riêng

FID6STTIF14,2000000000,72,2,0,3,0,- Tặng một số đồ dùng nội thất có sẵn.,0,,0,0,Đã số sổ hồng riêng,0,1,"Đường DA1-1, Phường Thới Hòa, Bến Cát, Bình Dương",Bán nhà riêng

FID6STTIF15,7000000000,96,1,0,0,0,,0,,0,0,,0,0,"Dự án Lavila Kiến Á - Nhà Bè, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF16,12000000000,140,1,0,0,0,,0,,0,0,,0,0,"Dự án Nine South Estates, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF17,17000000000,41,6,0,6,0,Đủ,0,,0,0,,0,0,"Đường Số 1 Cư xá Đô Thành, Phường 4, Quận 3, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID6STTIF18,0,100,5,0,6,0,,0,,0,0,,0,0,"Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID6STTIF19,6000000000,124,2,0,9,0,,0,,0,0,Sổ hồng hoàn công đầy đủ,0,1,"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID6STTIF20,55000000000,160,8,0,0,0,,0,,0,0,,0,0,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF1,14000000000,76,5,0,0,0,Nhà xây thô hoàn thiện mặt ngoài.,0,,0,0,Hợp Đồng,0,0,"Ngõ 11, Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID7STTIF2,4000000000,120,3,0,3,0,"Bàn giao hoàn thiện mặt tiền như hình, bên trong đã xây ngăn và bàn giao thô ạ. Anh Chị mua ở có thể bố trí nội thất theo ý mình thích ạ!",0,,0,0,"Đã có sổ đỏ, giấy phép xây dựng đầy đủ, bao hoàn công đầy đủ.",0,0,"Dự án Vĩnh Phú II, Phường Vĩnh Phú, Thuận An, Bình Dương",Bán nhà riêng

FID7STTIF3,21000000000,160,4,0,0,0,,0,,0,0,,0,0,"Hẻm 80, Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh",Bán nhà riêng

FID7STTIF4,0,80,1,0,2,0,,0,,0,0,Có sổ.,0,0,"Phường Bình Chuẩn, Thuận An, Bình Dương",Bán nhà riêng

FID7STTIF5,0,306,1,0,0,0,,0,,0,0,Đã có sổ đỏ,0,0,"Dự án Vinhomes Green Bay Mễ Trì, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID7STTIF6,39000000000,240,6,0,0,0,,0,,0,0,,0,0,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF7,3000000000,38,1,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",Bán nhà riêng

FID7STTIF8,48000000000,280,1,0,0,0,Hoàn thiện nội thất,0,,0,0,Nhà đã có Sổ Hồng,0,0,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID7STTIF9,2000000000,43,4,0,4,0,Đầy đủ,0,,0,0,Sổ đỏ nở hậu,0,0,"Ngõ 268, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",Bán nhà riêng

FID7STTIF10,4000000000,54,4,0,5,0,"Bàn giao hoàn thiện cao cấp, đầy đủ",0,,0,0,Đã có sổ riêng từng nền,0,0,"Đường Thạnh Xuân 43, Quận 12, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF11,23000000000,380,3,0,4,0,,0,,0,0,,0,0,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID7STTIF12,4000000000,110,2,0,3,0,,0,,0,0,Sổ đỏ,0,0,"Đường Lê Hồng Phong, Phường Phước Hải, Nha Trang, Khánh Hòa",Bán nhà riêng

FID7STTIF13,3000000000,114,1,0,3,0,,0,,0,0,Sổ đỏ,0,0,"Đường Tân Phước Khánh, Phường Bình Chuẩn, Thuận An, Bình Dương",Bán nhà riêng

FID7STTIF14,5000000000,105,4,0,8,0,,0,,0,0,So hong,0,0,"Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF15,16000000000,100,4,0,5,0,Full đồ cao cấp,0,,0,0,Sổ hồng riêng,0,1,"Đường Số 7 Him Lam Kênh Tẻ, Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF16,10000000000,62,1,0,0,0,Cao cấp,0,,0,0,Có sổ,0,0,"Đường Số 13, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID7STTIF17,4000000000,52,3,0,4,0,"Nội thất cao cấp, năng lượng mặt trời, sân rộng.",0,,0,0,,0,0,"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID7STTIF18,6000000000,76,1,0,4,0,,0,,0,0,,0,0,"Đường Trường Chinh, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID7STTIF19,18000000000,144,1,0,0,0,,0,,0,0,,0,0,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID7STTIF20,1000000000,0,2,0,2,0,"Tặng toàn bộ nội thất cao cấp , sẵn dọn vào ở thôi , kèm 2 máy lạnh cao cấp mới 100%",0,,0,0,Sổ hồng,0,1,"Phố Lê Trọng Tấn, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID8STTIF1,7000000000,72,5,0,4,0,,0,,0,0,,0,0,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID8STTIF2,3000000000,137,5,0,6,0,Hoàn thiện thô.,0,,0,0,Pháp lý đầy đủ.,0,0,"Dự án Swan Bay, Xã Đại Phước, Nhơn Trạch, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF3,22000000000,124,1,0,31,0,Nội thất cao cấp khoá từ và phần mềm quản lý điện.,0,,0,0,,0,0,"Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID8STTIF4,0,200,1,0,0,0,,0,,0,0,,0,0,"Dự án Hado Charm Villas, Đường Đại lộ Thăng Long, Xã Song Phương, Hoài Đức, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF5,65000000000,109,10,0,0,0,,0,,0,0,"Sổ đỏ chính chủ, sang tên ngay.",0,0,"Đường Nguyễn Trường Tộ, Phường Nguyễn Trung Trực, Ba Đình, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID8STTIF6,12000000000,300,1,0,0,0,,0,,0,0,,0,0,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF7,6000000000,160,3,0,4,0,,0,,0,0,,0,0,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF8,8000000000,68,4,0,6,0,Full nội thất.,0,,0,0,,0,0,"227/1A, Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID8STTIF9,3000000000,41,5,0,6,0,,0,,0,0,,0,0,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Bán nhà riêng

FID8STTIF10,0,99,5,0,0,0,,0,,0,0,Sổ đỏ,0,0,"Dự án Louis City Hoàng Mai, Đường Tân Mai, Phường Thịnh Liệt, Hoàng Mai, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF11,0,350,1,0,0,0,,0,,0,0,,0,0,"Dự án KĐT Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF12,0,100,1,0,0,0,,0,,0,0,,0,0,"Dự án Louis City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF13,0,100,8,0,0,0,,0,,0,0,,0,0,"Đường Duy Tân, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID8STTIF14,11000000000,103,2,0,0,0,,0,,0,0,Có sổ,0,0,"985/15, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",Bán nhà riêng

FID8STTIF15,8000000000,41,1,0,5,0,,0,,0,0,,0,0,"67, Đường Phan Xích Long, Phường 16, Quận 11, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID8STTIF16,18000000000,126,3,0,4,0,,0,,0,0,,0,0,"Dự án Ciputra Hà Nội, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF17,0,0,1,0,0,0,,0,,0,0,,0,0,"Dự án Sunshine Crystal River, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF18,5000000000,240,3,0,4,0,Full Nội Thất Cơ Bản,0,,0,0,Đã Có Sổ Hồng và Hoàn Công Đầy Đủ,0,0,"Đường 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",Bán nhà riêng

FID8STTIF19,27000000000,300,1,0,0,0,,0,,0,0,,0,0,"Dự án Louis City Hoàng Mai, Đường Tân Mai, Phường Thịnh Liệt, Hoàng Mai, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID8STTIF20,25000000000,75,5,0,0,0,,0,,0,0,,0,0,"Dự án The Manor Central Park, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF1,0,70,5,0,5,0,,0,,0,0,Sổ đỏ vĩnh viễn.,0,0,"Đường Phúc La, Phường Kiến Hưng, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF2,0,82,7,0,0,0,,0,,0,0,,0,0,"Số 56/63, Đường Trần Quốc Vượng, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF3,51000000000,209,4,0,20,0,Đầy đủ nội thất,0,,0,0,Có sổ,0,0,"337/11, Đường Lê Văn Sỹ, Phường 1, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID9STTIF4,1000000000,56,3,0,4,0,,0,,0,0,Sổ hồng riêng,0,1,"Đường Đông Thạnh, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",Bán nhà riêng

FID9STTIF5,0,120,4,0,0,0,,0,,0,0,,0,0,"Dự án Geleximco Lê Trọng Tấn, Phố Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF6,5000000000,75,5,0,5,0,,0,,0,0,Sổ đỏ.,0,0,"Dự án Him Lam Thượng Thanh, Đường Lý Sơn, Phường Thượng Thanh, Long Biên, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF7,820000000,0,2,0,2,0,,0,,0,0,Có sổ,0,0,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",Bán nhà riêng

FID9STTIF8,22000000000,132,5,0,0,0,,0,,0,0,Sổ đỏ.,0,0,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF9,9000000000,300,1,0,0,0,,0,,0,0,Sổ hồng lâu dài.,0,1,"Dự án FLC Hạ Long, Phường Hồng Hà, Hạ Long, Quảng Ninh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF10,3000000000,58,1,0,2,0,"Máy lạnh, bếp, bàn ăn",0,,0,0,Đã có sổ đầy đủ,0,0,"2737/26/4, Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh",Bán nhà riêng

FID9STTIF11,5000000000,80,1,0,0,0,,0,,0,0,Sổ Hồng từng căn,0,0,"Dự án La Vida Residences, Đường 3/2, Phường 12, Vũng Tàu, Bà Rịa Vũng Tàu","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID9STTIF12,34000000000,110,5,0,0,0,,0,,0,0,,0,0,"Đường Lý Chính Thắng, Phường 8, Quận 3, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF13,8000000000,32,5,0,3,0,,0,,0,0,,0,0,"Đường Hồ Văn Chương, Phường Khâm Thiên, Đống Đa, Hà Nội",Bán nhà riêng

FID9STTIF14,58000000000,145,9,0,0,0,,0,,0,0,,0,0,"Đường Hoàng Ngân, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF15,45000000000,120,9,0,0,0,,0,,0,0,,0,0,"Đường Đặng Thùy Trâm, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF16,3000000000,50,2,0,2,0,,0,,0,0,Sổ hồng riêng,0,1,"571, Đường Phạm Văn Bạch, Phường 15, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID9STTIF17,69000000000,139,3,0,0,0,,0,,0,0,,0,0,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID9STTIF18,0,96,2,0,3,0,,0,,0,0,,0,0,"Phường An Hòa, Biên Hòa, Đồng Nai",Bán nhà riêng

FID9STTIF19,4000000000,65,1,0,0,0,,0,,0,0,Sổ hồng,0,1,"1041/62, Phố Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",Bán nhà riêng

FID9STTIF20,0,280,1,0,0,0,,0,,0,0,,0,0,"Dự án Hado Charm Villas, Đường Đại lộ Thăng Long, Xã An Thượng, Hoài Đức, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF1,5000000000,97,3,0,3,0,,0,,0,0,,0,0,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF2,7000000000,50,5,0,4,0,,0,,0,0,Sổ đỏ chính chủ,0,0,"Phố Nghĩa Tân, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",Bán nhà riêng

FID10STTIF3,2000000000,38,5,0,4,0,"- Hoàn thiện đầy đủ nội thất cao cấp, chìa khóa trao tay",0,,0,0,"- Sổ đỏ chính chủ, sang tên nhanh gọn, chuẩn pháp lý",0,0,"Đường Hòe Thị, Phường Phương Canh, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID10STTIF4,0,90,5,0,4,0,Nội thất cao cấp.,0,,0,0,Sổ đỏ chính chủ.,0,0,"Dự án KĐT Văn Phú, Phố Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF5,3000000000,100,1,0,0,0,,0,,0,0,,0,0,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID10STTIF6,16000000000,93,1,0,0,0,,0,,0,0,Sổ đỏ,0,0,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF7,28000000000,164,1,0,0,0,Nội thất đủ đồ rất xịn,0,,0,0,,0,0,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF8,4000000000,39,1,0,2,0,Tặng toàn bộ nội thất,0,,0,0,Sổ hồng đầy đủ,0,1,"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID10STTIF9,5000000000,76,1,0,0,0,,0,,0,0,,0,0,"Dự án KĐT Văn Phú, Phố Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF10,21000000000,140,3,0,0,0,,0,,0,0,ĐÃ CÓ SỔ ĐỎ,0,0,"Dự án Ciputra Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF11,0,94,4,0,0,0,,0,,0,0,,0,0,"Dự án Grand World Phú Quốc, Xã Gành Dầu, Phú Quốc, Kiên Giang","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF12,13000000000,100,2,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID10STTIF13,25000000000,160,4,0,0,0,"+ Nhà hoàn thiện đầy đủ nội thất, chất lượng cao nhập khẩu Châu Âu, đã bao gồm thang máy.",0,,0,0,,0,0,"Dự án The Manor Central Park, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF14,6000000000,50,5,0,6,0,,0,,0,0,Sổ đỏ.,0,0,"Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội",Bán nhà riêng

FID10STTIF15,600000000,40,2,0,2,0,Nhà nội thất gỗ cao cấp.,0,,0,0,,0,0,"Đường Quốc Lộ 50, Xã Đa Phước, Bình Chánh, Hồ Chí Minh",Bán nhà riêng

FID10STTIF16,2000000000,48,1,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Tô Ngọc Vân, Phường 15, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID10STTIF17,0,96,1,0,0,0,,0,,0,0,,0,0,"Louis City, 167, Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF18,16000000000,126,1,0,4,0,Nội thất đẹp.,0,,0,0,,0,0,"Dự án Ciputra Hà Nội, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID10STTIF19,40000000000,160,1,0,0,0,,0,,0,0,,0,0,"Đường Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID10STTIF20,10000000000,150,3,0,4,0,Bàn giao thô hoàn thiện mặt ngoài.,0,,0,0,,0,0,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID11STTIF1,120000000000,136,2,0,0,0,Để lại một số nội thất cơ bản,0,,0,0,Sổ hồng riêng,0,1,"Đường Tôn Thất Đạm, Phường Bến Nghé, Quận 1, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID11STTIF2,2000000000,64,1,0,2,0,Cơ bản.,0,,0,0,Đã có sổ đỏ riêng.,0,0,"Đường Số 9, Phường Hiệp Thành, Thủ Dầu Một, Bình Dương",Bán nhà riêng
